Store_id,Product_id,Forecast_Frequency,Date,Sales,Type,Forecast_Method
S001,P001,weekly,2018-01-15,127.09,Forecast,Enhanced Ensemble
S001,P001,weekly,2018-01-22,126.41,Forecast,Enhanced Ensemble
S001,P001,weekly,2018-01-29,131.84,Forecast,Enhanced Ensemble
S001,P001,weekly,2018-02-05,129.46,Forecast,Enhanced Ensemble
S001,P001,weekly,2018-02-12,129.97,Forecast,Enhanced Ensemble
S001,P001,weekly,2018-02-19,130.55,Forecast,Enhanced Ensemble
S001,P002,weekly,2017-07-03,523.0,Actual,Actual Sales
S001,P002,weekly,2017-07-10,538.0,Actual,Actual Sales
S001,P002,weekly,2017-07-17,561.0,Actual,Actual Sales
S001,P002,weekly,2017-07-24,508.0,Actual,Actual Sales
S001,P002,weekly,2017-07-31,479.0,Actual,Actual Sales
S001,P002,weekly,2017-08-07,484.0,Actual,Actual Sales
S001,P002,weekly,2017-08-14,459.0,Actual,Actual Sales
S001,P002,weekly,2017-08-21,497.0,Actual,Actual Sales
S001,P002,weekly,2017-08-28,461.0,Actual,Actual Sales
S001,P002,weekly,2017-09-04,433.0,Actual,Actual Sales
S001,P002,weekly,2017-09-11,423.0,Actual,Actual Sales
S001,P002,weekly,2017-09-18,468.0,Actual,Actual Sales
S001,P002,weekly,2017-09-25,427.0,Actual,Actual Sales
S001,P002,weekly,2017-10-02,400.0,Actual,Actual Sales
S001,P002,weekly,2017-10-09,382.0,Actual,Actual Sales
S001,P002,weekly,2017-10-16,388.0,Actual,Actual Sales
S001,P002,weekly,2017-10-23,415.0,Actual,Actual Sales
S001,P002,weekly,2017-10-30,450.0,Actual,Actual Sales
S001,P002,weekly,2017-11-06,460.0,Actual,Actual Sales
S001,P002,weekly,2017-11-13,452.0,Actual,Actual Sales
S001,P002,weekly,2017-11-20,442.0,Actual,Actual Sales
S001,P002,weekly,2017-11-27,440.0,Actual,Actual Sales
S001,P002,weekly,2017-12-04,319.0,Actual,Actual Sales
S001,P002,weekly,2017-12-11,327.0,Actual,Actual Sales
S001,P002,weekly,2017-12-18,292.0,Actual,Actual Sales
S001,P002,weekly,2017-12-25,358.0,Actual,Actual Sales
S001,P002,weekly,2018-01-01,342.12,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-01-08,337.85,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-01-15,343.48,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-01-22,339.56,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-01-29,341.51,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-02-05,347.52,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-02-12,357.16,Forecast,Enhanced Ensemble
S001,P002,weekly,2018-02-19,350.12,Forecast,Enhanced Ensemble
S001,P003,weekly,2017-07-03,332.0,Actual,Actual Sales
S001,P003,weekly,2017-07-10,359.0,Actual,Actual Sales
S001,P003,weekly,2017-07-17,340.0,Actual,Actual Sales
S001,P003,weekly,2017-07-24,334.0,Actual,Actual Sales
S001,P003,weekly,2017-07-31,291.0,Actual,Actual Sales
S001,P003,weekly,2017-08-07,283.0,Actual,Actual Sales
S001,P003,weekly,2017-08-14,277.0,Actual,Actual Sales
S001,P003,weekly,2017-08-21,337.0,Actual,Actual Sales
S001,P003,weekly,2017-08-28,256.0,Actual,Actual Sales
S001,P003,weekly,2017-09-04,296.0,Actual,Actual Sales
S001,P003,weekly,2017-09-11,269.0,Actual,Actual Sales
S001,P003,weekly,2017-09-18,281.0,Actual,Actual Sales
S001,P003,weekly,2017-09-25,263.0,Actual,Actual Sales
S001,P003,weekly,2017-10-02,249.0,Actual,Actual Sales
S001,P003,weekly,2017-10-09,245.0,Actual,Actual Sales
S001,P003,weekly,2017-10-16,263.0,Actual,Actual Sales
S001,P003,weekly,2017-10-23,252.0,Actual,Actual Sales
S001,P003,weekly,2017-10-30,279.0,Actual,Actual Sales
S001,P003,weekly,2017-11-06,263.0,Actual,Actual Sales
S001,P003,weekly,2017-11-13,260.0,Actual,Actual Sales
S001,P003,weekly,2017-11-20,275.0,Actual,Actual Sales
S001,P003,weekly,2017-11-27,227.0,Actual,Actual Sales
S001,P003,weekly,2017-12-04,209.0,Actual,Actual Sales
S001,P003,weekly,2017-12-11,207.0,Actual,Actual Sales
S001,P003,weekly,2017-12-18,177.0,Actual,Actual Sales
S001,P003,weekly,2017-12-25,185.0,Actual,Actual Sales
S001,P003,weekly,2018-01-01,204.01,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-01-08,204.67,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-01-15,206.97,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-01-22,203.23,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-01-29,208.57,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-02-05,210.89,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-02-12,213.96,Forecast,Enhanced Ensemble
S001,P003,weekly,2018-02-19,212.89,Forecast,Enhanced Ensemble
S001,P004,weekly,2017-07-03,213.0,Actual,Actual Sales
S001,P004,weekly,2017-07-10,196.0,Actual,Actual Sales
S001,P004,weekly,2017-07-17,197.0,Actual,Actual Sales
S001,P004,weekly,2017-07-24,208.0,Actual,Actual Sales
S001,P004,weekly,2017-07-31,161.0,Actual,Actual Sales
S001,P004,weekly,2017-08-07,190.0,Actual,Actual Sales
S001,P004,weekly,2017-08-14,178.0,Actual,Actual Sales
S001,P004,weekly,2017-08-21,186.0,Actual,Actual Sales
S001,P004,weekly,2017-08-28,154.0,Actual,Actual Sales
S001,P004,weekly,2017-09-04,156.0,Actual,Actual Sales
S001,P004,weekly,2017-09-11,144.0,Actual,Actual Sales
S001,P004,weekly,2017-09-18,164.0,Actual,Actual Sales
S001,P004,weekly,2017-09-25,145.0,Actual,Actual Sales
S001,P004,weekly,2017-10-02,150.0,Actual,Actual Sales
S001,P004,weekly,2017-10-09,171.0,Actual,Actual Sales
S001,P004,weekly,2017-10-16,144.0,Actual,Actual Sales
S001,P004,weekly,2017-10-23,166.0,Actual,Actual Sales
S001,P004,weekly,2017-10-30,130.0,Actual,Actual Sales
S001,P004,weekly,2017-11-06,177.0,Actual,Actual Sales
S001,P004,weekly,2017-11-13,166.0,Actual,Actual Sales
S001,P004,weekly,2017-11-20,177.0,Actual,Actual Sales
S001,P004,weekly,2017-11-27,132.0,Actual,Actual Sales
S001,P004,weekly,2017-12-04,108.0,Actual,Actual Sales
S001,P004,weekly,2017-12-11,104.0,Actual,Actual Sales
S001,P004,weekly,2017-12-18,110.0,Actual,Actual Sales
S001,P004,weekly,2017-12-25,121.0,Actual,Actual Sales
S001,P004,weekly,2018-01-01,121.47,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-01-08,123.02,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-01-15,126.06,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-01-22,126.2,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-01-29,126.61,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-02-05,127.13,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-02-12,128.79,Forecast,Enhanced Ensemble
S001,P004,weekly,2018-02-19,125.79,Forecast,Enhanced Ensemble
S001,P005,weekly,2017-07-03,158.0,Actual,Actual Sales
S001,P005,weekly,2017-07-10,157.0,Actual,Actual Sales
S001,P005,weekly,2017-07-17,149.0,Actual,Actual Sales
S001,P005,weekly,2017-07-24,172.0,Actual,Actual Sales
S001,P005,weekly,2017-07-31,124.0,Actual,Actual Sales
S001,P005,weekly,2017-08-07,145.0,Actual,Actual Sales
S001,P005,weekly,2017-08-14,152.0,Actual,Actual Sales
S001,P005,weekly,2017-08-21,150.0,Actual,Actual Sales
S001,P005,weekly,2017-08-28,151.0,Actual,Actual Sales
S001,P005,weekly,2017-09-04,129.0,Actual,Actual Sales
S001,P005,weekly,2017-09-11,133.0,Actual,Actual Sales
S001,P005,weekly,2017-09-18,147.0,Actual,Actual Sales
S001,P005,weekly,2017-09-25,126.0,Actual,Actual Sales
S001,P005,weekly,2017-10-02,132.0,Actual,Actual Sales
S001,P005,weekly,2017-10-09,117.0,Actual,Actual Sales
S001,P005,weekly,2017-10-16,129.0,Actual,Actual Sales
S001,P005,weekly,2017-10-23,136.0,Actual,Actual Sales
S001,P005,weekly,2017-10-30,124.0,Actual,Actual Sales
S001,P005,weekly,2017-11-06,131.0,Actual,Actual Sales
S001,P005,weekly,2017-11-13,131.0,Actual,Actual Sales
S001,P005,weekly,2017-11-20,153.0,Actual,Actual Sales
S001,P005,weekly,2017-11-27,117.0,Actual,Actual Sales
S001,P005,weekly,2017-12-04,92.0,Actual,Actual Sales
S001,P005,weekly,2017-12-11,111.0,Actual,Actual Sales
S001,P005,weekly,2017-12-18,84.0,Actual,Actual Sales
S001,P005,weekly,2017-12-25,99.0,Actual,Actual Sales
S001,P005,weekly,2018-01-01,106.37,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-01-08,105.05,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-01-15,105.34,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-01-22,105.08,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-01-29,105.01,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-02-05,111.26,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-02-12,112.42,Forecast,Enhanced Ensemble
S001,P005,weekly,2018-02-19,113.81,Forecast,Enhanced Ensemble
S001,P006,weekly,2017-07-03,579.0,Actual,Actual Sales
S001,P006,weekly,2017-07-10,544.0,Actual,Actual Sales
S001,P006,weekly,2017-07-17,530.0,Actual,Actual Sales
S001,P006,weekly,2017-07-24,489.0,Actual,Actual Sales
S001,P006,weekly,2017-07-31,483.0,Actual,Actual Sales
S001,P006,weekly,2017-08-07,464.0,Actual,Actual Sales
S001,P006,weekly,2017-08-14,479.0,Actual,Actual Sales
S001,P006,weekly,2017-08-21,482.0,Actual,Actual Sales
S001,P006,weekly,2017-08-28,433.0,Actual,Actual Sales
S001,P006,weekly,2017-09-04,418.0,Actual,Actual Sales
S001,P006,weekly,2017-09-11,414.0,Actual,Actual Sales
S001,P006,weekly,2017-09-18,448.0,Actual,Actual Sales
S001,P006,weekly,2017-09-25,434.0,Actual,Actual Sales
S001,P006,weekly,2017-10-02,407.0,Actual,Actual Sales
S001,P006,weekly,2017-10-09,393.0,Actual,Actual Sales
S001,P006,weekly,2017-10-16,385.0,Actual,Actual Sales
S001,P006,weekly,2017-10-23,395.0,Actual,Actual Sales
S001,P006,weekly,2017-10-30,443.0,Actual,Actual Sales
S001,P006,weekly,2017-11-06,490.0,Actual,Actual Sales
S001,P006,weekly,2017-11-13,437.0,Actual,Actual Sales
S001,P006,weekly,2017-11-20,434.0,Actual,Actual Sales
S001,P006,weekly,2017-11-27,406.0,Actual,Actual Sales
S001,P006,weekly,2017-12-04,345.0,Actual,Actual Sales
S001,P006,weekly,2017-12-11,350.0,Actual,Actual Sales
S001,P006,weekly,2017-12-18,314.0,Actual,Actual Sales
S001,P006,weekly,2017-12-25,309.0,Actual,Actual Sales
S001,P006,weekly,2018-01-01,333.6,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-01-08,341.25,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-01-15,337.96,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-01-22,337.66,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-01-29,343.34,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-02-05,347.0,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-02-12,350.63,Forecast,Enhanced Ensemble
S001,P006,weekly,2018-02-19,348.59,Forecast,Enhanced Ensemble
S001,P007,weekly,2017-07-03,557.0,Actual,Actual Sales
S001,P007,weekly,2017-07-10,512.0,Actual,Actual Sales
S001,P007,weekly,2017-07-17,537.0,Actual,Actual Sales
S001,P007,weekly,2017-07-24,500.0,Actual,Actual Sales
S001,P007,weekly,2017-07-31,479.0,Actual,Actual Sales
S001,P007,weekly,2017-08-07,449.0,Actual,Actual Sales
S001,P007,weekly,2017-08-14,459.0,Actual,Actual Sales
S001,P007,weekly,2017-08-21,482.0,Actual,Actual Sales
S001,P007,weekly,2017-08-28,437.0,Actual,Actual Sales
S001,P007,weekly,2017-09-04,421.0,Actual,Actual Sales
S001,P007,weekly,2017-09-11,462.0,Actual,Actual Sales
S001,P007,weekly,2017-09-18,445.0,Actual,Actual Sales
S001,P007,weekly,2017-09-25,426.0,Actual,Actual Sales
S001,P007,weekly,2017-10-02,392.0,Actual,Actual Sales
S001,P007,weekly,2017-10-09,373.0,Actual,Actual Sales
S001,P007,weekly,2017-10-16,441.0,Actual,Actual Sales
S001,P007,weekly,2017-10-23,445.0,Actual,Actual Sales
S001,P007,weekly,2017-10-30,418.0,Actual,Actual Sales
S001,P007,weekly,2017-11-06,412.0,Actual,Actual Sales
S001,P007,weekly,2017-11-13,449.0,Actual,Actual Sales
S001,P007,weekly,2017-11-20,455.0,Actual,Actual Sales
S001,P007,weekly,2017-11-27,365.0,Actual,Actual Sales
S001,P007,weekly,2017-12-04,326.0,Actual,Actual Sales
S001,P007,weekly,2017-12-11,290.0,Actual,Actual Sales
S001,P007,weekly,2017-12-18,300.0,Actual,Actual Sales
S001,P007,weekly,2017-12-25,331.0,Actual,Actual Sales
S001,P007,weekly,2018-01-01,327.59,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-01-08,327.78,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-01-15,328.27,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-01-22,337.11,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-01-29,340.09,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-02-05,336.95,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-02-12,347.06,Forecast,Enhanced Ensemble
S001,P007,weekly,2018-02-19,345.61,Forecast,Enhanced Ensemble
S001,P008,weekly,2017-07-03,689.0,Actual,Actual Sales
S001,P008,weekly,2017-07-10,693.0,Actual,Actual Sales
S001,P008,weekly,2017-07-17,661.0,Actual,Actual Sales
S001,P008,weekly,2017-07-24,700.0,Actual,Actual Sales
S001,P008,weekly,2017-07-31,635.0,Actual,Actual Sales
S001,P008,weekly,2017-08-07,610.0,Actual,Actual Sales
S001,P008,weekly,2017-08-14,623.0,Actual,Actual Sales
S001,P008,weekly,2017-08-21,619.0,Actual,Actual Sales
S001,P008,weekly,2017-08-28,599.0,Actual,Actual Sales
S001,P008,weekly,2017-09-04,622.0,Actual,Actual Sales
S001,P008,weekly,2017-09-11,551.0,Actual,Actual Sales
S001,P008,weekly,2017-09-18,604.0,Actual,Actual Sales
S001,P008,weekly,2017-09-25,605.0,Actual,Actual Sales
S001,P008,weekly,2017-10-02,522.0,Actual,Actual Sales
S001,P008,weekly,2017-10-09,511.0,Actual,Actual Sales
S001,P008,weekly,2017-10-16,572.0,Actual,Actual Sales
S001,P008,weekly,2017-10-23,550.0,Actual,Actual Sales
S001,P008,weekly,2017-10-30,568.0,Actual,Actual Sales
S001,P008,weekly,2017-11-06,597.0,Actual,Actual Sales
S001,P008,weekly,2017-11-13,554.0,Actual,Actual Sales
S001,P008,weekly,2017-11-20,578.0,Actual,Actual Sales
S001,P008,weekly,2017-11-27,469.0,Actual,Actual Sales
S001,P008,weekly,2017-12-04,414.0,Actual,Actual Sales
S001,P008,weekly,2017-12-11,435.0,Actual,Actual Sales
S001,P008,weekly,2017-12-18,433.0,Actual,Actual Sales
S001,P008,weekly,2017-12-25,405.0,Actual,Actual Sales
S001,P008,weekly,2018-01-01,432.53,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-01-08,434.66,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-01-15,431.77,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-01-22,433.07,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-01-29,438.13,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-02-05,446.74,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-02-12,452.01,Forecast,Enhanced Ensemble
S001,P008,weekly,2018-02-19,455.51,Forecast,Enhanced Ensemble
S001,P009,weekly,2017-07-03,478.0,Actual,Actual Sales
S001,P009,weekly,2017-07-10,485.0,Actual,Actual Sales
S001,P009,weekly,2017-07-17,455.0,Actual,Actual Sales
S001,P009,weekly,2017-07-24,462.0,Actual,Actual Sales
S001,P009,weekly,2017-07-31,405.0,Actual,Actual Sales
S001,P009,weekly,2017-08-07,414.0,Actual,Actual Sales
S001,P009,weekly,2017-08-14,436.0,Actual,Actual Sales
S001,P009,weekly,2017-08-21,425.0,Actual,Actual Sales
S001,P009,weekly,2017-08-28,399.0,Actual,Actual Sales
S001,P009,weekly,2017-09-04,415.0,Actual,Actual Sales
S001,P009,weekly,2017-09-11,412.0,Actual,Actual Sales
S001,P009,weekly,2017-09-18,368.0,Actual,Actual Sales
S001,P009,weekly,2017-09-25,394.0,Actual,Actual Sales
S001,P009,weekly,2017-10-02,344.0,Actual,Actual Sales
S001,P009,weekly,2017-10-09,338.0,Actual,Actual Sales
S001,P009,weekly,2017-10-16,328.0,Actual,Actual Sales
S001,P009,weekly,2017-10-23,365.0,Actual,Actual Sales
S001,P009,weekly,2017-10-30,369.0,Actual,Actual Sales
S001,P009,weekly,2017-11-06,364.0,Actual,Actual Sales
S001,P009,weekly,2017-11-13,366.0,Actual,Actual Sales
S001,P009,weekly,2017-11-20,378.0,Actual,Actual Sales
S001,P009,weekly,2017-11-27,355.0,Actual,Actual Sales
S001,P009,weekly,2017-12-04,263.0,Actual,Actual Sales
S001,P009,weekly,2017-12-11,273.0,Actual,Actual Sales
S001,P009,weekly,2017-12-18,252.0,Actual,Actual Sales
S001,P009,weekly,2017-12-25,269.0,Actual,Actual Sales
S001,P009,weekly,2018-01-01,281.06,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-01-08,285.94,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-01-15,290.55,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-01-22,294.31,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-01-29,296.2,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-02-05,298.27,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-02-12,302.96,Forecast,Enhanced Ensemble
S001,P009,weekly,2018-02-19,303.84,Forecast,Enhanced Ensemble
S001,P010,weekly,2017-07-03,665.0,Actual,Actual Sales
S001,P010,weekly,2017-07-10,670.0,Actual,Actual Sales
S001,P010,weekly,2017-07-17,686.0,Actual,Actual Sales
S001,P010,weekly,2017-07-24,651.0,Actual,Actual Sales
S001,P010,weekly,2017-07-31,648.0,Actual,Actual Sales
S001,P010,weekly,2017-08-07,588.0,Actual,Actual Sales
S001,P010,weekly,2017-08-14,635.0,Actual,Actual Sales
S001,P010,weekly,2017-08-21,614.0,Actual,Actual Sales
S001,P010,weekly,2017-08-28,538.0,Actual,Actual Sales
S001,P010,weekly,2017-09-04,577.0,Actual,Actual Sales
S001,P010,weekly,2017-09-11,507.0,Actual,Actual Sales
S001,P010,weekly,2017-09-18,592.0,Actual,Actual Sales
S001,P010,weekly,2017-09-25,551.0,Actual,Actual Sales
S001,P010,weekly,2017-10-02,510.0,Actual,Actual Sales
S001,P010,weekly,2017-10-09,500.0,Actual,Actual Sales
S001,P010,weekly,2017-10-16,493.0,Actual,Actual Sales
S001,P010,weekly,2017-10-23,478.0,Actual,Actual Sales
S001,P010,weekly,2017-10-30,567.0,Actual,Actual Sales
S001,P010,weekly,2017-11-06,575.0,Actual,Actual Sales
S001,P010,weekly,2017-11-13,575.0,Actual,Actual Sales
S001,P010,weekly,2017-11-20,553.0,Actual,Actual Sales
S001,P010,weekly,2017-11-27,514.0,Actual,Actual Sales
S001,P010,weekly,2017-12-04,384.0,Actual,Actual Sales
S001,P010,weekly,2017-12-11,371.0,Actual,Actual Sales
S001,P010,weekly,2017-12-18,426.0,Actual,Actual Sales
S001,P010,weekly,2017-12-25,418.0,Actual,Actual Sales
S001,P010,weekly,2018-01-01,427.42,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-01-08,433.32,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-01-15,431.13,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-01-22,423.44,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-01-29,429.38,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-02-05,434.08,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-02-12,441.96,Forecast,Enhanced Ensemble
S001,P010,weekly,2018-02-19,439.33,Forecast,Enhanced Ensemble
S002,P001,weekly,2017-07-03,300.0,Actual,Actual Sales
S002,P001,weekly,2017-07-10,321.0,Actual,Actual Sales
S002,P001,weekly,2017-07-17,288.0,Actual,Actual Sales
S002,P001,weekly,2017-07-24,287.0,Actual,Actual Sales
S002,P001,weekly,2017-07-31,258.0,Actual,Actual Sales
S002,P001,weekly,2017-08-07,267.0,Actual,Actual Sales
S002,P001,weekly,2017-08-14,260.0,Actual,Actual Sales
S002,P001,weekly,2017-08-21,248.0,Actual,Actual Sales
S002,P001,weekly,2017-08-28,245.0,Actual,Actual Sales
S002,P001,weekly,2017-09-04,231.0,Actual,Actual Sales
S002,P001,weekly,2017-09-11,242.0,Actual,Actual Sales
S002,P001,weekly,2017-09-18,218.0,Actual,Actual Sales
S002,P001,weekly,2017-09-25,231.0,Actual,Actual Sales
S002,P001,weekly,2017-10-02,227.0,Actual,Actual Sales
S002,P001,weekly,2017-10-09,227.0,Actual,Actual Sales
S002,P001,weekly,2017-10-16,215.0,Actual,Actual Sales
S002,P001,weekly,2017-10-23,233.0,Actual,Actual Sales
S002,P001,weekly,2017-10-30,241.0,Actual,Actual Sales
S002,P001,weekly,2017-11-06,216.0,Actual,Actual Sales
S002,P001,weekly,2017-11-13,224.0,Actual,Actual Sales
S002,P001,weekly,2017-11-20,250.0,Actual,Actual Sales
S002,P001,weekly,2017-11-27,195.0,Actual,Actual Sales
S002,P001,weekly,2017-12-04,142.0,Actual,Actual Sales
S002,P001,weekly,2017-12-11,177.0,Actual,Actual Sales
S002,P001,weekly,2017-12-18,150.0,Actual,Actual Sales
S002,P001,weekly,2017-12-25,156.0,Actual,Actual Sales
S002,P001,weekly,2018-01-01,171.31,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-01-08,173.08,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-01-15,173.65,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-01-22,170.91,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-01-29,177.59,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-02-05,182.78,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-02-12,179.98,Forecast,Enhanced Ensemble
S002,P001,weekly,2018-02-19,179.3,Forecast,Enhanced Ensemble
S002,P002,weekly,2017-07-03,776.0,Actual,Actual Sales
S002,P002,weekly,2017-07-10,775.0,Actual,Actual Sales
S002,P002,weekly,2017-07-17,735.0,Actual,Actual Sales
S002,P002,weekly,2017-07-24,730.0,Actual,Actual Sales
S002,P002,weekly,2017-07-31,663.0,Actual,Actual Sales
S002,P002,weekly,2017-08-07,667.0,Actual,Actual Sales
S002,P002,weekly,2017-08-14,648.0,Actual,Actual Sales
S002,P002,weekly,2017-08-21,641.0,Actual,Actual Sales
S002,P002,weekly,2017-08-28,672.0,Actual,Actual Sales
S002,P002,weekly,2017-09-04,599.0,Actual,Actual Sales
S002,P002,weekly,2017-09-11,624.0,Actual,Actual Sales
S002,P002,weekly,2017-09-18,659.0,Actual,Actual Sales
S002,P002,weekly,2017-09-25,644.0,Actual,Actual Sales
S002,P002,weekly,2017-10-02,545.0,Actual,Actual Sales
S002,P002,weekly,2017-10-09,567.0,Actual,Actual Sales
S002,P002,weekly,2017-10-16,599.0,Actual,Actual Sales
S002,P002,weekly,2017-10-23,586.0,Actual,Actual Sales
S002,P002,weekly,2017-10-30,588.0,Actual,Actual Sales
S002,P002,weekly,2017-11-06,625.0,Actual,Actual Sales
S002,P002,weekly,2017-11-13,606.0,Actual,Actual Sales
S002,P002,weekly,2017-11-20,630.0,Actual,Actual Sales
S002,P002,weekly,2017-11-27,523.0,Actual,Actual Sales
S002,P002,weekly,2017-12-04,464.0,Actual,Actual Sales
S002,P002,weekly,2017-12-11,434.0,Actual,Actual Sales
S002,P002,weekly,2017-12-18,406.0,Actual,Actual Sales
S002,P002,weekly,2017-12-25,474.0,Actual,Actual Sales
S002,P002,weekly,2018-01-01,469.53,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-01-08,475.56,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-01-15,474.27,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-01-22,467.98,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-01-29,482.13,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-02-05,494.5,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-02-12,493.14,Forecast,Enhanced Ensemble
S002,P002,weekly,2018-02-19,497.02,Forecast,Enhanced Ensemble
S002,P003,weekly,2017-07-03,495.0,Actual,Actual Sales
S002,P003,weekly,2017-07-10,449.0,Actual,Actual Sales
S002,P003,weekly,2017-07-17,470.0,Actual,Actual Sales
S002,P003,weekly,2017-07-24,427.0,Actual,Actual Sales
S002,P003,weekly,2017-07-31,423.0,Actual,Actual Sales
S002,P003,weekly,2017-08-07,441.0,Actual,Actual Sales
S002,P003,weekly,2017-08-14,436.0,Actual,Actual Sales
S002,P003,weekly,2017-08-21,399.0,Actual,Actual Sales
S002,P003,weekly,2017-08-28,380.0,Actual,Actual Sales
S002,P003,weekly,2017-09-04,387.0,Actual,Actual Sales
S002,P003,weekly,2017-09-11,413.0,Actual,Actual Sales
S002,P003,weekly,2017-09-18,400.0,Actual,Actual Sales
S002,P003,weekly,2017-09-25,336.0,Actual,Actual Sales
S002,P003,weekly,2017-10-02,340.0,Actual,Actual Sales
S002,P003,weekly,2017-10-09,350.0,Actual,Actual Sales
S002,P003,weekly,2017-10-16,387.0,Actual,Actual Sales
S002,P003,weekly,2017-10-23,361.0,Actual,Actual Sales
S002,P003,weekly,2017-10-30,389.0,Actual,Actual Sales
S002,P003,weekly,2017-11-06,407.0,Actual,Actual Sales
S002,P003,weekly,2017-11-13,424.0,Actual,Actual Sales
S002,P003,weekly,2017-11-20,406.0,Actual,Actual Sales
S002,P003,weekly,2017-11-27,369.0,Actual,Actual Sales
S002,P003,weekly,2017-12-04,275.0,Actual,Actual Sales
S002,P003,weekly,2017-12-11,336.0,Actual,Actual Sales
S002,P003,weekly,2017-12-18,297.0,Actual,Actual Sales
S002,P003,weekly,2017-12-25,273.0,Actual,Actual Sales
S002,P003,weekly,2018-01-01,298.78,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-01-08,299.83,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-01-15,301.24,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-01-22,309.09,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-01-29,313.39,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-02-05,308.46,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-02-12,315.16,Forecast,Enhanced Ensemble
S002,P003,weekly,2018-02-19,314.84,Forecast,Enhanced Ensemble
S002,P004,weekly,2017-07-03,267.0,Actual,Actual Sales
S002,P004,weekly,2017-07-10,273.0,Actual,Actual Sales
S002,P004,weekly,2017-07-17,274.0,Actual,Actual Sales
S002,P004,weekly,2017-07-24,289.0,Actual,Actual Sales
S002,P004,weekly,2017-07-31,227.0,Actual,Actual Sales
S002,P004,weekly,2017-08-07,231.0,Actual,Actual Sales
